Cross Section Points:
Section_Index, Point_Index, X, Y, Z
30, 97, 12.38, 32.73, 1.97
30, 98, 12.47, 32.67, 1.32
30, 99, 12.52, 32.64, 0.66
31, 0, 13.12, 33.55, 0.00
31, 1, 13.10, 33.56, -0.66
31, 2, 13.05, 33.60, -1.31
31, 3, 12.96, 33.65, -1.96
31, 4, 12.85, 33.74, -2.60
31, 5, 12.70, 33.84, -3.23
31, 6, 12.51, 33.97, -3.85
31, 7, 12.30, 34.12, -4.45
31, 8, 12.05, 34.29, -5.04
31, 9, 11.78, 34.48, -5.60
31, 10, 11.48, 34.69, -6.14
31, 11, 11.15, 34.92, -6.66
31, 12, 10.79, 35.17, -7.16
31, 13, 10.41, 35.43, -7.62
31, 14, 10.01, 35.71, -8.05
31, 15, 9.58, 36.01, -8.46
31, 16, 9.13, 36.32, -8.83
31, 17, 8.67, 36.64, -9.16
31, 18, 8.19, 36.98, -9.46
31, 19, 7.70, 37.32, -9.72
31, 20, 7.19, 37.68, -9.94
31, 21, 6.67, 38.04, -10.13
31, 22, 6.15, 38.40, -10.27
31, 23, 5.61, 38.77, -10.37
31, 24, 5.08, 39.15, -10.43
31, 25, 4.54, 39.52, -10.45
31, 26, 4.00, 39.90, -10.43
31, 27, 3.46, 40.27, -10.37
31, 28, 2.93, 40.64, -10.27
31, 29, 2.40, 41.01, -10.13
31, 30, 1.89, 41.37, -9.94
31, 31, 1.38, 41.72, -9.72
31, 32, 0.89, 42.07, -9.46
31, 33, 0.41, 42.40, -9.16
31, 34, -0.06, 42.72, -8.83
31, 35, -0.50, 43.03, -8.46
31, 36, -0.93, 43.33, -8.05
31, 37, -1.33, 43.61, -7.62
31, 38, -1.72, 43.88, -7.16
31, 39, -2.07, 44.13, -6.66
31, 40, -2.40, 44.36, -6.14
31, 41, -2.70, 44.57, -5.60
31, 42, -2.98, 44.76, -5.04
31, 43, -3.22, 44.93, -4.45
31, 44, -3.44, 45.08, -3.85
31, 45, -3.62, 45.20, -3.23
31, 46, -3.77, 45.31, -2.60
31, 47, -3.89, 45.39, -1.96
31, 48, -3.97, 45.45, -1.31
31, 49, -4.02, 45.49, -0.66
31, 50, -4.04, 45.50, 0.00
31, 51, -4.02, 45.49, 0.66
31, 52, -3.97, 45.45, 1.31
31, 53, -3.89, 45.39, 1.96
31, 54, -3.77, 45.31, 2.60
31, 55, -3.62, 45.20, 3.23
31, 56, -3.44, 45.08, 3.85
31, 57, -3.22, 44.93, 4.45
31, 58, -2.98, 44.76, 5.04
31, 59, -2.70, 44.57, 5.60
31, 60, -2.40, 44.36, 6.14
31, 61, -2.07, 44.13, 6.66
31, 62, -1.72, 43.88, 7.16
31, 63, -1.33, 43.61, 7.62
31, 64, -0.93, 43.33, 8.05
31, 65, -0.50, 43.03, 8.46
31, 66, -0.06, 42.72, 8.83
31, 67, 0.41, 42.40, 9.16
31, 68, 0.89, 42.07, 9.46
31, 69, 1.38, 41.72, 9.72
31, 70, 1.89, 41.37, 9.94
31, 71, 2.40, 41.01, 10.13
31, 72, 2.93, 40.64, 10.27
31, 73, 3.46, 40.27, 10.37
31, 74, 4.00, 39.90, 10.43
31, 75, 4.54, 39.52, 10.45
31, 76, 5.08, 39.15, 10.43
31, 77, 5.61, 38.77, 10.37
31, 78, 6.15, 38.40, 10.27
31, 79, 6.67, 38.04, 10.13
31, 80, 7.19, 37.68, 9.94
31, 81, 7.70, 37.32, 9.72
31, 82, 8.19, 36.98, 9.46
31, 83, 8.67, 36.64, 9.16
31, 84, 9.13, 36.32, 8.83
31, 85, 9.58, 36.01, 8.46
31, 86, 10.01, 35.71, 8.05
31, 87, 10.41, 35.43, 7.62
31, 88, 10.79, 35.17, 7.16
31, 89, 11.15, 34.92, 6.66
31, 90, 11.48, 34.69, 6.14
31, 91, 11.78, 34.48, 5.60
31, 92, 12.05, 34.29, 5.04
31, 93, 12.30, 34.12, 4.45
31, 94, 12.51, 33.97, 3.85
31, 95, 12.70, 33.84, 3.23
31, 96, 12.85, 33.74, 2.60
31, 97, 12.96, 33.65, 1.96
31, 98, 13.05, 33.60, 1.31
31, 99, 13.10, 33.56, 0.66
32, 0, 13.78, 34.51, 0.00
32, 1, 13.77, 34.53, -0.66
32, 2, 13.72, 34.56, -1.31
32, 3, 13.63, 34.62, -1.95
32, 4, 13.52, 34.71, -2.59
32, 5, 13.37, 34.81, -3.22
32, 6, 13.19, 34.94, -3.84
32, 7, 12.98, 35.10, -4.44
32, 8, 12.74, 35.27, -5.03
32, 9, 12.47, 35.47, -5.59
32, 10, 12.17, 35.68, -6.13
32, 11, 11.84, 35.92, -6.65
32, 12, 11.49, 36.17, -7.14
32, 13, 11.12, 36.44, -7.60
32, 14, 10.72, 36.73, -8.04
32, 15, 10.30, 37.03, -8.44
32, 16, 9.86, 37.35, -8.81
32, 17, 9.40, 37.68, -9.14
32, 18, 8.93, 38.02, -9.44
32, 19, 8.44, 38.37, -9.70
32, 20, 7.94, 38.74, -9.92
32, 21, 7.43, 39.10, -10.10
32, 22, 6.91, 39.48, -10.25
32, 23, 6.39, 39.86, -10.35
32, 24, 5.86, 40.24, -10.41
32, 25, 5.33, 40.62, -10.43
32, 26, 4.80, 41.01, -10.41
32, 27, 4.27, 41.39, -10.35
32, 28, 3.74, 41.77, -10.25
32, 29, 3.22, 42.14, -10.10
32, 30, 2.71, 42.51, -9.92
32, 31, 2.21, 42.87, -9.70
32, 32, 1.73, 43.22, -9.44
32, 33, 1.25, 43.57, -9.14
32, 34, 0.79, 43.90, -8.81
32, 35, 0.36, 44.21, -8.44
32, 36, -0.06, 44.52, -8.04
32, 37, -0.46, 44.80, -7.60
32, 38, -0.84, 45.08, -7.14
32, 39, -1.19, 45.33, -6.65
32, 40, -1.52, 45.56, -6.13
32, 41, -1.81, 45.78, -5.59
32, 42, -2.08, 45.98, -5.03
32, 43, -2.33, 46.15, -4.44
32, 44, -2.54, 46.30, -3.84
32, 45, -2.72, 46.43, -3.22
32, 46, -2.87, 46.54, -2.59
32, 47, -2.98, 46.62, -1.95
32, 48, -3.06, 46.68, -1.31
32, 49, -3.11, 46.72, -0.66
32, 50, -3.13, 46.73, 0.00
32, 51, -3.11, 46.72, 0.66
32, 52, -3.06, 46.68, 1.31
32, 53, -2.98, 46.62, 1.95
32, 54, -2.87, 46.54, 2.59
32, 55, -2.72, 46.43, 3.22
32, 56, -2.54, 46.30, 3.84
32, 57, -2.33, 46.15, 4.44
32, 58, -2.08, 45.98, 5.03
32, 59, -1.81, 45.78, 5.59
32, 60, -1.52, 45.56, 6.13
32, 61, -1.19, 45.33, 6.65
32, 62, -0.84, 45.08, 7.14
32, 63, -0.46, 44.80, 7.60
32, 64, -0.06, 44.52, 8.04
32, 65, 0.36, 44.21, 8.44
32, 66, 0.79, 43.90, 8.81
32, 67, 1.25, 43.57, 9.14
32, 68, 1.73, 43.22, 9.44
32, 69, 2.21, 42.87, 9.70
32, 70, 2.71, 42.51, 9.92
32, 71, 3.22, 42.14, 10.10
32, 72, 3.74, 41.77, 10.25
32, 73, 4.27, 41.39, 10.35
32, 74, 4.80, 41.01, 10.41
32, 75, 5.33, 40.62, 10.43
32, 76, 5.86, 40.24, 10.41
32, 77, 6.39, 39.86, 10.35
32, 78, 6.91, 39.48, 10.25
32, 79, 7.43, 39.10, 10.10
32, 80, 7.94, 38.74, 9.92
32, 81, 8.44, 38.37, 9.70
32, 82, 8.93, 38.02, 9.44
32, 83, 9.40, 37.68, 9.14
32, 84, 9.86, 37.35, 8.81
32, 85, 10.30, 37.03, 8.44
32, 86, 10.72, 36.73, 8.04
32, 87, 11.12, 36.44, 7.60
32, 88, 11.49, 36.17, 7.14
32, 89, 11.84, 35.92, 6.65
32, 90, 12.17, 35.68, 6.13
32, 91, 12.47, 35.47, 5.59
32, 92, 12.74, 35.27, 5.03
32, 93, 12.98, 35.10, 4.44
32, 94, 13.19, 34.94, 3.84
32, 95, 13.37, 34.81, 3.22
32, 96, 13.52, 34.71, 2.59
32, 97, 13.63, 34.62, 1.95
32, 98, 13.72, 34.56, 1.31
32, 99, 13.77, 34.53, 0.66
33, 0, 14.53, 35.52, 0.00
33, 1, 14.52, 35.53, -0.66
33, 2, 14.47, 35.57, -1.31
33, 3, 14.39, 35.63, -1.96
33, 4, 14.27, 35.72, -2.60
33, 5, 14.12, 35.82, -3.23
33, 6, 13.94, 35.96, -3.84
33, 7, 13.73, 36.11, -4.44
33, 8, 13.50, 36.29, -5.03
33, 9, 13.23, 36.49, -5.59
33, 10, 12.93, 36.70, -6.14
33, 11, 12.61, 36.94, -6.65
33, 12, 12.26, 37.20, -7.15
33, 13, 11.88, 37.48, -7.61
33, 14, 11.49, 37.77, -8.04
33, 15, 11.07, 38.08, -8.44
33, 16, 10.64, 38.40, -8.81
33, 17, 10.18, 38.73, -9.15
33, 18, 9.71, 39.08, -9.45
33, 19, 9.23, 39.44, -9.71
33, 20, 8.73, 39.80, -9.93
33, 21, 8.22, 40.18, -10.11
33, 22, 7.71, 40.56, -10.25
33, 23, 7.19, 40.94, -10.36
33, 24, 6.66, 41.33, -10.42
33, 25, 6.14, 41.72, -10.44
33, 26, 5.61, 42.11, -10.42
33, 27, 5.08, 42.50, -10.36
33, 28, 4.56, 42.88, -10.25
33, 29, 4.05, 43.26, -10.11
33, 30, 3.54, 43.63, -9.93
33, 31, 3.04, 44.00, -9.71
33, 32, 2.56, 44.36, -9.45
33, 33, 2.09, 44.71, -9.15
33, 34, 1.63, 45.04, -8.81
33, 35, 1.20, 45.36, -8.44
33, 36, 0.78, 45.67, -8.04
33, 37, 0.39, 45.96, -7.61
33, 38, 0.01, 46.24, -7.15
33, 39, -0.34, 46.50, -6.65
33, 40, -0.66, 46.73, -6.14
33, 41, -0.96, 46.95, -5.59
33, 42, -1.22, 47.15, -5.03
33, 43, -1.46, 47.33, -4.44
33, 44, -1.67, 47.48, -3.84
33, 45, -1.85, 47.61, -3.23
33, 46, -2.00, 47.72, -2.60
33, 47, -2.11, 47.81, -1.96
33, 48, -2.20, 47.87, -1.31
33, 49, -2.25, 47.91, -0.66
33, 50, -2.26, 47.92, 0.00
33, 51, -2.25, 47.91, 0.66
33, 52, -2.20, 47.87, 1.31
33, 53, -2.11, 47.81, 1.96
33, 54, -2.00, 47.72, 2.60
33, 55, -1.85, 47.61, 3.23
33, 56, -1.67, 47.48, 3.84
33, 57, -1.46, 47.33, 4.44
33, 58, -1.22, 47.15, 5.03
33, 59, -0.96, 46.95, 5.59
33, 60, -0.66, 46.73, 6.14
33, 61, -0.34, 46.50, 6.65
33, 62, 0.01, 46.24, 7.15
33, 63, 0.39, 45.96, 7.61
33, 64, 0.78, 45.67, 8.04
33, 65, 1.20, 45.36, 8.44
33, 66, 1.63, 45.04, 8.81
33, 67, 2.09, 44.71, 9.15
33, 68, 2.56, 44.36, 9.45
33, 69, 3.04, 44.00, 9.71
33, 70, 3.54, 43.63, 9.93
33, 71, 4.05, 43.26, 10.11
33, 72, 4.56, 42.88, 10.25
33, 73, 5.08, 42.50, 10.36
33, 74, 5.61, 42.11, 10.42
33, 75, 6.14, 41.72, 10.44
33, 76, 6.66, 41.33, 10.42
33, 77, 7.19, 40.94, 10.36
33, 78, 7.71, 40.56, 10.25
33, 79, 8.22, 40.18, 10.11
33, 80, 8.73, 39.80, 9.93
33, 81, 9.23, 39.44, 9.71
33, 82, 9.71, 39.08, 9.45
33, 83, 10.18, 38.73, 9.15
33, 84, 10.64, 38.40, 8.81
33, 85, 11.07, 38.08, 8.44
33, 86, 11.49, 37.77, 8.04
33, 87, 11.88, 37.48, 7.61
33, 88, 12.26, 37.20, 7.15
33, 89, 12.61, 36.94, 6.65
33, 90, 12.93, 36.70, 6.14
33, 91, 13.23, 36.49, 5.59
33, 92, 13.50, 36.29, 5.03
33, 93, 13.73, 36.11, 4.44
33, 94, 13.94, 35.96, 3.84
33, 95, 14.12, 35.82, 3.23
33, 96, 14.27, 35.72, 2.60
33, 97, 14.39, 35.63, 1.96
33, 98, 14.47, 35.57, 1.31
33, 99, 14.52, 35.53, 0.66
34, 0, 15.36, 36.56, 0.00
34, 1, 15.35, 36.58, -0.66
34, 2, 15.30, 36.61, -1.31
34, 3, 15.21, 36.67, -1.96
34, 4, 15.10, 36.76, -2.61
34, 5, 14.95, 36.87, -3.24
34, 6, 14.77, 37.00, -3.86
34, 7, 14.56, 37.16, -4.46
34, 8, 14.32, 37.34, -5.05
34, 9, 14.05, 37.54, -5.61
34, 10, 13.76, 37.76, -6.16
34, 11, 13.43, 38.00, -6.68
34, 12, 13.08, 38.26, -7.17
34, 13, 12.71, 38.54, -7.64
34, 14, 12.31, 38.83, -8.07
34, 15, 11.90, 39.14, -8.48
34, 16, 11.46, 39.47, -8.85
34, 17, 11.01, 39.80, -9.18
34, 18, 10.54, 40.15, -9.48
34, 19, 10.05, 40.51, -9.74
34, 20, 9.55, 40.88, -9.96
34, 21, 9.05, 41.26, -10.15
34, 22, 8.53, 41.64, -10.29
34, 23, 8.01, 42.03, -10.39
34, 24, 7.48, 42.42, -10.46
34, 25, 6.96, 42.82, -10.48
34, 26, 6.43, 43.21, -10.46
34, 27, 5.90, 43.60, -10.39
34, 28, 5.38, 43.99, -10.29
34, 29, 4.86, 44.37, -10.15
34, 30, 4.36, 44.75, -9.96
34, 31, 3.86, 45.12, -9.74
34, 32, 3.38, 45.48, -9.48
34, 33, 2.91, 45.83, -9.18
34, 34, 2.45, 46.17, -8.85
34, 35, 2.01, 46.49, -8.48
34, 36, 1.60, 46.80, -8.07
34, 37, 1.20, 47.10, -7.64
34, 38, 0.83, 47.37, -7.17
34, 39, 0.48, 47.63, -6.68
34, 40, 0.15, 47.87, -6.16
34, 41, -0.14, 48.09, -5.61
34, 42, -0.41, 48.29, -5.05
34, 43, -0.65, 48.47, -4.46
34, 44, -0.86, 48.63, -3.86
34, 45, -1.04, 48.76, -3.24
34, 46, -1.19, 48.87, -2.61
34, 47, -1.30, 48.96, -1.96
34, 48, -1.39, 49.02, -1.31
34, 49, -1.43, 49.06, -0.66
34, 50, -1.45, 49.07, 0.00
34, 51, -1.43, 49.06, 0.66
34, 52, -1.39, 49.02, 1.31
34, 53, -1.30, 48.96, 1.96
34, 54, -1.19, 48.87, 2.61
34, 55, -1.04, 48.76, 3.24
34, 56, -0.86, 48.63, 3.86
34, 57, -0.65, 48.47, 4.46
34, 58, -0.41, 48.29, 5.05
34, 59, -0.14, 48.09, 5.61
34, 60, 0.15, 47.87, 6.16
34, 61, 0.48, 47.63, 6.68
34, 62, 0.83, 47.37, 7.17
34, 63, 1.20, 47.10, 7.64
34, 64, 1.60, 46.80, 8.07
34, 65, 2.01, 46.49, 8.48
34, 66, 2.45, 46.17, 8.85
34, 67, 2.91, 45.83, 9.18
34, 68, 3.38, 45.48, 9.48
34, 69, 3.86, 45.12, 9.74
34, 70, 4.36, 44.75, 9.96
34, 71, 4.86, 44.37, 10.15
34, 72, 5.38, 43.99, 10.29
34, 73, 5.90, 43.60, 10.39
34, 74, 6.43, 43.21, 10.46
34, 75, 6.96, 42.82, 10.48
34, 76, 7.48, 42.42, 10.46
34, 77, 8.01, 42.03, 10.39
34, 78, 8.53, 41.64, 10.29
34, 79, 9.05, 41.26, 10.15
34, 80, 9.55, 40.88, 9.96
34, 81, 10.05, 40.51, 9.74
34, 82, 10.54, 40.15, 9.48
34, 83, 11.01, 39.80, 9.18
34, 84, 11.46, 39.47, 8.85
34, 85, 11.90, 39.14, 8.48
34, 86, 12.31, 38.83, 8.07
34, 87, 12.71, 38.54, 7.64
34, 88, 13.08, 38.26, 7.17
34, 89, 13.43, 38.00, 6.68
34, 90, 13.76, 37.76, 6.16
34, 91, 14.05, 37.54, 5.61
34, 92, 14.32, 37.34, 5.05
34, 93, 14.56, 37.16, 4.46
34, 94, 14.77, 37.00, 3.86
34, 95, 14.95, 36.87, 3.24
34, 96, 15.10, 36.76, 2.61
34, 97, 15.21, 36.67, 1.96
34, 98, 15.30, 36.61, 1.31
34, 99, 15.35, 36.58, 0.66
35, 0, 16.26, 37.64, 0.00
35, 1, 16.25, 37.65, -0.66
35, 2, 16.20, 37.69, -1.32
35, 3, 16.11, 37.75, -1.98
35, 4, 16.00, 37.84, -2.62
35, 5, 15.85, 37.95, -3.26
35, 6, 15.67, 38.08, -3.88
35, 7, 15.46, 38.24, -4.49
35, 8, 15.21, 38.42, -5.08
35, 9, 14.94, 38.62, -5.65
35, 10, 14.64, 38.84, -6.20
35, 11, 14.32, 39.08, -6.73
35, 12, 13.96, 39.34, -7.22
35, 13, 13.59, 39.62, -7.69
35, 14, 13.19, 39.92, -8.13
35, 15, 12.77, 40.23, -8.54
35, 16, 12.33, 40.55, -8.91
35, 17, 11.87, 40.89, -9.25
35, 18, 11.39, 41.24, -9.55
35, 19, 10.90, 41.61, -9.81
35, 20, 10.40, 41.98, -10.04
35, 21, 9.89, 42.35, -10.22
35, 22, 9.37, 42.74, -10.37
35, 23, 8.84, 43.13, -10.47
35, 24, 8.31, 43.52, -10.53
35, 25, 7.78, 43.91, -10.55
35, 26, 7.25, 44.31, -10.53
35, 27, 6.71, 44.70, -10.47
35, 28, 6.19, 45.09, -10.37
35, 29, 5.67, 45.47, -10.22
35, 30, 5.16, 45.85, -10.04
35, 31, 4.65, 46.22, -9.81
35, 32, 4.17, 46.58, -9.55
35, 33, 3.69, 46.94, -9.25
35, 34, 3.23, 47.28, -8.91
35, 35, 2.79, 47.60, -8.54
35, 36, 2.37, 47.91, -8.13
35, 37, 1.97, 48.21, -7.69
35, 38, 1.59, 48.49, -7.22
35, 39, 1.24, 48.75, -6.73
35, 40, 0.91, 48.99, -6.20
35, 41, 0.61, 49.21, -5.65
35, 42, 0.34, 49.41, -5.08
35, 43, 0.10, 49.59, -4.49
35, 44, -0.11, 49.75, -3.88
35, 45, -0.29, 49.88, -3.26
35, 46, -0.44, 49.99, -2.62
35, 47, -0.56, 50.08, -1.98
35, 48, -0.64, 50.14, -1.32
35, 49, -0.69, 50.17, -0.66
35, 50, -0.71, 50.19, 0.00
35, 51, -0.69, 50.17, 0.66
35, 52, -0.64, 50.14, 1.32
35, 53, -0.56, 50.08, 1.98
35, 54, -0.44, 49.99, 2.62
35, 55, -0.29, 49.88, 3.26
35, 56, -0.11, 49.75, 3.88
35, 57, 0.10, 49.59, 4.49
35, 58, 0.34, 49.41, 5.08
35, 59, 0.61, 49.21, 5.65
35, 60, 0.91, 48.99, 6.20
35, 61, 1.24, 48.75, 6.73
35, 62, 1.59, 48.49, 7.22
35, 63, 1.97, 48.21, 7.69
35, 64, 2.37, 47.91, 8.13
35, 65, 2.79, 47.60, 8.54
35, 66, 3.23, 47.28, 8.91
35, 67, 3.69, 46.94, 9.25
35, 68, 4.17, 46.58, 9.55
35, 69, 4.65, 46.22, 9.81
35, 70, 5.16, 45.85, 10.04
35, 71, 5.67, 45.47, 10.22
35, 72, 6.19, 45.09, 10.37
35, 73, 6.71, 44.70, 10.47
35, 74, 7.25, 44.31, 10.53
35, 75, 7.78, 43.91, 10.55
35, 76, 8.31, 43.52, 10.53
35, 77, 8.84, 43.13, 10.47
35, 78, 9.37, 42.74, 10.37
35, 79, 9.89, 42.35, 10.22
35, 80, 10.40, 41.98, 10.04
35, 81, 10.90, 41.61, 9.81
35, 82, 11.39, 41.24, 9.55
35, 83, 11.87, 40.89, 9.25
35, 84, 12.33, 40.55, 8.91
35, 85, 12.77, 40.23, 8.54
35, 86, 13.19, 39.92, 8.13
35, 87, 13.59, 39.62, 7.69
35, 88, 13.96, 39.34, 7.22
35, 89, 14.32, 39.08, 6.73
35, 90, 14.64, 38.84, 6.20
35, 91, 14.94, 38.62, 5.65
35, 92, 15.21, 38.42, 5.08
35, 93, 15.46, 38.24, 4.49
35, 94, 15.67, 38.08, 3.88
35, 95, 15.85, 37.95, 3.26
35, 96, 16.00, 37.84, 2.62
35, 97, 16.11, 37.75, 1.98
35, 98, 16.20, 37.69, 1.32
35, 99, 16.25, 37.65, 0.66
36, 0, 17.24, 38.76, 0.00
36, 1, 17.22, 38.77, -0.67
36, 2, 17.17, 38.81, -1.34
36, 3, 17.08, 38.87, -2.00
36, 4, 16.96, 38.95, -2.65
36, 5, 16.81, 39.06, -3.30
36, 6, 16.63, 39.20, -3.93
36, 7, 16.41, 39.35, -4.54
36, 8, 16.17, 39.53, -5.14
36, 9, 15.89, 39.73, -5.72
36, 10, 15.58, 39.95, -6.27
36, 11, 15.25, 40.19, -6.80
36, 12, 14.89, 40.45, -7.30
36, 13, 14.51, 40.73, -7.78
36, 14, 14.10, 41.03, -8.22
36, 15, 13.67, 41.34, -8.63
36, 16, 13.22, 41.66, -9.01
36, 17, 12.76, 42.00, -9.35
36, 18, 12.27, 42.35, -9.65
36, 19, 11.78, 42.71, -9.92
36, 20, 11.26, 43.08, -10.15
36, 21, 10.74, 43.46, -10.34
36, 22, 10.21, 43.84, -10.48
36, 23, 9.68, 44.23, -10.59
36, 24, 9.14, 44.62, -10.65
36, 25, 8.59, 45.02, -10.67
36, 26, 8.05, 45.41, -10.65
36, 27, 7.51, 45.80, -10.59
36, 28, 6.98, 46.19, -10.48
36, 29, 6.45, 46.58, -10.34
36, 30, 5.92, 46.95, -10.15
36, 31, 5.41, 47.32, -9.92
36, 32, 4.92, 47.68, -9.65
36, 33, 4.43, 48.03, -9.35
36, 34, 3.97, 48.37, -9.01
36, 35, 3.52, 48.70, -8.63
36, 36, 3.09, 49.01, -8.22
36, 37, 2.68, 49.30, -7.78
36, 38, 2.30, 49.58, -7.30
36, 39, 1.94, 49.84, -6.80
36, 40, 1.60, 50.08, -6.27
36, 41, 1.30, 50.30, -5.72
36, 42, 1.02, 50.51, -5.14
36, 43, 0.78, 50.68, -4.54
36, 44, 0.56, 50.84, -3.93
36, 45, 0.38, 50.97, -3.30
36, 46, 0.23, 51.08, -2.65
36, 47, 0.11, 51.17, -2.00
36, 48, 0.02, 51.23, -1.34
36, 49, -0.03, 51.27, -0.67
36, 50, -0.05, 51.28, 0.00
36, 51, -0.03, 51.27, 0.67
36, 52, 0.02, 51.23, 1.34
36, 53, 0.11, 51.17, 2.00
36, 54, 0.23, 51.08, 2.65
36, 55, 0.38, 50.97, 3.30
36, 56, 0.56, 50.84, 3.93
36, 57, 0.78, 50.68, 4.54
36, 58, 1.02, 50.51, 5.14
36, 59, 1.30, 50.30, 5.72
36, 60, 1.60, 50.08, 6.27
36, 61, 1.94, 49.84, 6.80
36, 62, 2.30, 49.58, 7.30
36, 63, 2.68, 49.30, 7.78
36, 64, 3.09, 49.01, 8.22
36, 65, 3.52, 48.70, 8.63
36, 66, 3.97, 48.37, 9.01
36, 67, 4.43, 48.03, 9.35
36, 68, 4.92, 47.68, 9.65
36, 69, 5.41, 47.32, 9.92
36, 70, 5.92, 46.95, 10.15
36, 71, 6.45, 46.58, 10.34
36, 72, 6.98, 46.19, 10.48
36, 73, 7.51, 45.80, 10.59
36, 74, 8.05, 45.41, 10.65
36, 75, 8.59, 45.02, 10.67
36, 76, 9.14, 44.62, 10.65
36, 77, 9.68, 44.23, 10.59
36, 78, 10.21, 43.84, 10.48
36, 79, 10.74, 43.46, 10.34
36, 80, 11.26, 43.08, 10.15
36, 81, 11.78, 42.71, 9.92
36, 82, 12.27, 42.35, 9.65
36, 83, 12.76, 42.00, 9.35
36, 84, 13.22, 41.66, 9.01
36, 85, 13.67, 41.34, 8.63
36, 86, 14.10, 41.03, 8.22
36, 87, 14.51, 40.73, 7.78
36, 88, 14.89, 40.45, 7.30
36, 89, 15.25, 40.19, 6.80
36, 90, 15.58, 39.95, 6.27
36, 91, 15.89, 39.73, 5.72
36, 92, 16.17, 39.53, 5.14
36, 93, 16.41, 39.35, 4.54
36, 94, 16.63, 39.20, 3.93
36, 95, 16.81, 39.06, 3.30
36, 96, 16.96, 38.95, 2.65
36, 97, 17.08, 38.87, 2.00
36, 98, 17.17, 38.81, 1.34
36, 99, 17.22, 38.77, 0.67
37, 0, 18.27, 39.91, 0.00
37, 1, 18.25, 39.92, -0.68
37, 2, 18.20, 39.96, -1.36
37, 3, 18.11, 40.02, -2.03
37, 4, 17.99, 40.10, -2.69
37, 5, 17.83, 40.21, -3.35
37, 6, 17.64, 40.35, -3.99
37, 7, 17.42, 40.50, -4.61
37, 8, 17.17, 40.68, -5.22
37, 9, 16.89, 40.88, -5.81
37, 10, 16.57, 41.10, -6.37
37, 11, 16.23, 41.34, -6.91
37, 12, 15.86, 41.59, -7.42
37, 13, 15.47, 41.87, -7.90
37, 14, 15.05, 42.16, -8.35
37, 15, 14.61, 42.47, -8.77
37, 16, 14.15, 42.80, -9.15
37, 17, 13.67, 43.13, -9.50
37, 18, 13.17, 43.48, -9.80
37, 19, 12.66, 43.84, -10.07
37, 20, 12.14, 44.21, -10.31
37, 21, 11.60, 44.58, -10.50
37, 22, 11.06, 44.96, -10.64
37, 23, 10.51, 45.35, -10.75
37, 24, 9.95, 45.74, -10.81
37, 25, 9.40, 46.13, -10.84
37, 26, 8.84, 46.52, -10.81
37, 27, 8.28, 46.91, -10.75
37, 28, 7.73, 47.30, -10.64
37, 29, 7.19, 47.68, -10.50
37, 30, 6.65, 48.05, -10.31
37, 31, 6.13, 48.42, -10.07
37, 32, 5.62, 48.78, -9.80
37, 33, 5.12, 49.13, -9.50
37, 34, 4.64, 49.46, -9.15
37, 35, 4.18, 49.79, -8.77
37, 36, 3.74, 50.10, -8.35
37, 37, 3.32, 50.39, -7.90
37, 38, 2.93, 50.67, -7.42
37, 39, 2.56, 50.92, -6.91
37, 40, 2.22, 51.16, -6.37
37, 41, 1.90, 51.38, -5.81
37, 42, 1.62, 51.58, -5.22
37, 43, 1.37, 51.76, -4.61
37, 44, 1.15, 51.92, -3.99
37, 45, 0.96, 52.05, -3.35
37, 46, 0.80, 52.16, -2.69
37, 47, 0.68, 52.24, -2.03
37, 48, 0.59, 52.30, -1.36
37, 49, 0.54, 52.34, -0.68
37, 50, 0.52, 52.35, 0.00
37, 51, 0.54, 52.34, 0.68
37, 52, 0.59, 52.30, 1.36
37, 53, 0.68, 52.24, 2.03
37, 54, 0.80, 52.16, 2.69
37, 55, 0.96, 52.05, 3.35
37, 56, 1.15, 51.92, 3.99
37, 57, 1.37, 51.76, 4.61
37, 58, 1.62, 51.58, 5.22
37, 59, 1.90, 51.38, 5.81
37, 60, 2.22, 51.16, 6.37
37, 61, 2.56, 50.92, 6.91
37, 62, 2.93, 50.67, 7.42
37, 63, 3.32, 50.39, 7.90
37, 64, 3.74, 50.10, 8.35
37, 65, 4.18, 49.79, 8.77
37, 66, 4.64, 49.46, 9.15
37, 67, 5.12, 49.13, 9.50
37, 68, 5.62, 48.78, 9.80
37, 69, 6.13, 48.42, 10.07
37, 70, 6.65, 48.05, 10.31
37, 71, 7.19, 47.68, 10.50
37, 72, 7.73, 47.30, 10.64
37, 73, 8.28, 46.91, 10.75
37, 74, 8.84, 46.52, 10.81
37, 75, 9.40, 46.13, 10.84
37, 76, 9.95, 45.74, 10.81
37, 77, 10.51, 45.35, 10.75
37, 78, 11.06, 44.96, 10.64
37, 79, 11.60, 44.58, 10.50
37, 80, 12.14, 44.21, 10.31
37, 81, 12.66, 43.84, 10.07
37, 82, 13.17, 43.48, 9.80
37, 83, 13.67, 43.13, 9.50
37, 84, 14.15, 42.80, 9.15
37, 85, 14.61, 42.47, 8.77
37, 86, 15.05, 42.16, 8.35
37, 87, 15.47, 41.87, 7.90
37, 88, 15.86, 41.59, 7.42
37, 89, 16.23, 41.34, 6.91
37, 90, 16.57, 41.10, 6.37
37, 91, 16.89, 40.88, 5.81
37, 92, 17.17, 40.68, 5.22
37, 93, 17.42, 40.50, 4.61
37, 94, 17.64, 40.35, 3.99
